mtbf_days,mtbf_std,mtbf_trend,mttr_min,days_since_last_bd,bd_freq_30d,avg_avail_7d,avg_avail_30d,avg_tonnage_7d,delay_min_7d,delay_min_30d,delay_diversity,machine_id,breakdown_streak,delay_acceleration,availability_trend,tonnage_efficiency,time_since_maintenance,breakdown_severity_avg,rul_days,risk_class
0.68,1.67,-28.0,91.65,1.0,36,16.22,18.64,149.12,8445.0,21870.0,9,2,11,1.03,0.786,0.983,1.0,91.81,1.0,IMMINENT
0.68,1.67,-28.0,91.21,1.0,38,18.63,19.24,164.53,8202.0,21707.0,10,2,14,1.008,0.868,0.776,1.0,85.58,1.0,IMMINENT
0.68,1.67,-28.0,91.21,1.0,38,18.63,19.24,164.53,8202.0,21707.0,10,2,14,1.008,0.868,1.021,1.0,85.58,1.0,IMMINENT
0.68,1.67,-28.0,91.21,1.0,38,18.63,19.24,164.53,8202.0,21707.0,10,2,14,1.008,0.868,1.284,1.0,85.58,1.0,IMMINENT
0.68,1.66,-28.0,91.32,1.0,40,20.12,19.91,178.6,8052.0,21527.0,10,2,15,0.997,0.708,0.984,1.0,88.8,1.0,IMMINENT
0.68,1.66,-28.0,91.32,1.0,40,20.12,19.91,178.6,8052.0,21527.0,10,2,15,0.997,0.708,0.551,1.0,88.8,1.0,IMMINENT
0.68,1.66,-28.0,91.32,1.0,40,20.12,19.91,178.6,8052.0,21527.0,10,2,15,0.997,0.708,1.044,1.0,88.8,1.0,IMMINENT
0.67,1.65,-28.0,90.86,1.0,41,20.76,20.15,191.95,7987.0,21847.0,10,2,20,0.992,0.551,0.969,1.0,84.32,2.0,SOON
0.67,1.65,-28.0,90.86,1.0,41,20.76,20.15,191.95,7987.0,21847.0,10,2,20,0.992,0.551,1.02,1.0,84.32,2.0,SOON
0.67,1.65,-28.0,90.86,1.0,41,20.76,20.15,191.95,7987.0,21847.0,10,2,20,0.992,0.551,0.569,1.0,84.32,2.0,SOON
0.67,1.65,-28.0,90.93,1.0,42,21.95,19.89,204.94,7867.0,21917.0,10,2,2,0.974,-0.216,1.346,1.0,86.83,1.0,IMMINENT
0.67,1.65,-28.0,90.93,1.0,42,21.95,19.89,204.94,7867.0,21917.0,10,2,2,0.974,-0.216,0.915,1.0,86.83,1.0,IMMINENT
0.67,1.65,-28.0,90.93,1.0,42,21.95,19.89,204.94,7867.0,21917.0,10,2,2,0.974,-0.216,1.25,1.0,86.83,1.0,IMMINENT
0.67,1.65,-28.0,90.93,2.0,40,21.71,19.91,213.35,7892.0,21912.0,10,2,0,0.978,-0.306,0.79,1.0,89.18,1.0,IMMINENT
0.67,1.65,-28.0,90.93,2.0,40,21.71,19.91,213.35,7892.0,21912.0,10,2,0,0.978,-0.306,0.888,1.0,89.18,1.0,IMMINENT
0.67,1.65,-28.0,90.93,2.0,40,21.71,19.91,213.35,7892.0,21912.0,10,2,0,0.978,-0.306,0.551,1.0,89.18,1.0,IMMINENT
0.67,1.65,-28.0,90.77,1.0,40,21.36,19.44,212.88,7927.0,22042.0,10,2,1,0.976,-0.532,0.63,1.0,87.18,2.0,SOON
0.67,1.65,-28.0,90.77,1.0,40,21.36,19.44,212.88,7927.0,22042.0,10,2,1,0.976,-0.532,0.767,1.0,87.18,2.0,SOON
0.67,1.65,-28.0,90.77,1.0,40,21.36,19.44,212.88,7927.0,22042.0,10,2,1,0.976,-0.532,0.768,1.0,87.18,2.0,SOON
0.67,1.64,-28.0,90.64,1.0,41,19.67,18.87,209.59,8097.0,22197.0,10,2,2,0.99,-0.564,1.274,1.0,87.85,1.0,IMMINENT
0.67,1.64,-28.0,90.64,1.0,41,19.67,18.87,209.59,8097.0,22197.0,10,2,2,0.99,-0.564,0.639,1.0,87.85,1.0,IMMINENT
0.67,1.64,-28.0,90.64,1.0,41,19.67,18.87,209.59,8097.0,22197.0,10,2,2,0.99,-0.564,1.416,1.0,87.85,1.0,IMMINENT
0.67,1.64,-28.0,90.64,2.0,38,19.1,18.78,210.13,8155.0,22222.0,10,2,0,0.996,-0.108,0.683,1.0,89.79,1.0,IMMINENT
0.67,1.64,-28.0,90.64,2.0,38,19.1,18.78,210.13,8155.0,22222.0,10,2,0,0.996,-0.108,1.376,1.0,89.79,1.0,IMMINENT
0.67,1.64,-28.0,90.64,2.0,38,19.1,18.78,210.13,8155.0,22222.0,10,2,0,0.996,-0.108,0.695,1.0,89.79,1.0,IMMINENT
0.68,1.64,-28.0,90.34,1.0,40,19.35,18.78,206.5,8130.0,22222.0,10,2,2,0.993,0.218,0.962,1.0,87.05,1.0,IMMINENT
0.68,1.64,-28.0,90.34,1.0,40,19.35,18.78,206.5,8130.0,22222.0,10,2,2,0.993,0.218,0.867,1.0,87.05,1.0,IMMINENT
0.68,1.64,-28.0,90.34,1.0,40,19.35,18.78,206.5,8130.0,22222.0,10,2,2,0.993,0.218,1.169,1.0,87.05,1.0,IMMINENT
0.67,1.64,-28.0,89.94,1.0,40,19.3,18.76,210.94,8135.0,22227.0,10,2,2,0.993,0.285,0.252,1.0,86.05,1.0,IMMINENT
0.67,1.64,-28.0,89.94,1.0,40,19.3,18.76,210.94,8135.0,22227.0,10,2,2,0.993,0.285,0.942,1.0,86.05,1.0,IMMINENT
0.67,1.64,-28.0,89.94,1.0,40,19.3,18.76,210.94,8135.0,22227.0,10,2,2,0.993,0.285,1.023,1.0,86.05,1.0,IMMINENT
